call_type,latitude,longitude
Medical Incident,37.73879098,-122.4679487
Medical Incident,37.7772727,-122.4040703
Medical Incident,37.78041947,-122.417784
Alarms,37.77815444,-122.4468748
Traffic Collision,37.77797226,-122.4223539
Alarms,37.73796045,-122.4463216
Medical Incident,37.77983587,-122.4142965
Medical Incident,37.79507562,-122.4248962
Alarms,37.77671905,-122.4586117
Medical Incident,37.71060878,-122.4429912
Other,37.76544761,-122.4131052
Medical Incident,37.71881183,-122.3890382
Medical Incident,37.73660327,-122.3906556
Medical Incident,37.74822137,-122.4197295
Medical Incident,37.79028274,-122.4340468
Structure Fire,37.77771244,-122.4127367
Medical Incident,37.78429938,-122.4101413
Medical Incident,37.77994441,-122.4143179
Other,37.73044849,-122.4949771
Medical Incident,37.76549654,-122.3906029
Medical Incident,37.78796309,-122.4034918
Medical Incident,37.76559292,-122.4740453
Medical Incident,37.78468776,-122.4372047
Medical Incident,37.78867325,-122.4875314
Medical Incident,37.7702452,-122.425669
Alarms,37.7856858,-122.4213933
Medical Incident,37.75439842,-122.4092534
Medical Incident,37.75310805,-122.4173629
Medical Incident,37.78325366,-122.3997012
Medical Incident,37.76278269,-122.431141
Medical Incident,37.79523766,-122.4199356
Medical Incident,37.80764239,-122.4199036
Medical Incident,37.78925337,-122.4229472
Medical Incident,37.77533674,-122.4505439
Medical Incident,37.76972086,-122.4179492
Medical Incident,37.78521973,-122.4066747
Medical Incident,37.79028274,-122.4340468
Alarms,37.74556671,-122.4511557
Traffic Collision,37.71772407,-122.4379448
Traffic Collision,37.72518652,-122.4616735
Medical Incident,37.78367395,-122.415073
Medical Incident,37.76813969,-122.4221992
Traffic Collision,37.76690348,-122.3890991
Alarms,37.75170867,-122.4139369
Structure Fire,37.72989604,-122.4561633
Medical Incident,37.78796309,-122.4034918
Medical Incident,37.71402646,-122.471722
Electrical Hazard,37.71534174,-122.4589814
Medical Incident,37.76217504,-122.4661806
Medical Incident,37.7850501,-122.4343283
Medical Incident,37.7911188,-122.416758
Medical Incident,37.78867325,-122.4875314
Medical Incident,37.74936982,-122.4126872
Medical Incident,37.8032233,-122.4025805
Medical Incident,37.7702452,-122.425669
Medical Incident,37.78325366,-122.3997012
Alarms,37.78409104,-122.4117844
Medical Incident,37.72067192,-122.4737176
Medical Incident,37.74093462,-122.5023423
Gas Leak (Natural and LP Gases),37.80789213,-122.4106851
Medical Incident,37.77921168,-122.4109366
Medical Incident,37.77848748,-122.4258308
Alarms,37.79256247,-122.4404884
Structure Fire,37.77771244,-122.4127367
Structure Fire,37.76235475,-122.4373424
Medical Incident,37.73925863,-122.4980627
Structure Fire,37.78640961,-122.4080362
Medical Incident,37.7306107,-122.4758628
Medical Incident,37.72765798,-122.3705921
Medical Incident,37.8080501,-122.4098773
Medical Incident,37.73332303,-122.4085947
Medical Incident,37.7304781,-122.4118961
Medical Incident,37.73740625,-122.4240401
Alarms,37.7883421,-122.4075755
Medical Incident,37.78610104,-122.4180881
Alarms,37.79146755,-122.4132731
Medical Incident,37.78680075,-122.3904572
Alarms,37.77989681,-122.4405613
Structure Fire,37.78667106,-122.4509263
Medical Incident,37.77704362,-122.4135835
Alarms,37.78075775,-122.4913021
Medical Incident,37.72422042,-122.4415296
Alarms,37.80132513,-122.4534982
Alarms,37.77571453,-122.4768281
Structure Fire,37.78001867,-122.4169262
Medical Incident,37.78305497,-122.4115773
Medical Incident,37.8032233,-122.4025805
Medical Incident,37.77346649,-122.4135469
Medical Incident,37.77908938,-122.4319258
Medical Incident,37.78508672,-122.4078439
Medical Incident,37.78012504,-122.4454402
Medical Incident,37.82226471,-122.3680441
Medical Incident,37.77848748,-122.4258308
Traffic Collision,37.78071918,-122.4153156
Alarms,37.78938389,-122.407787
Traffic Collision,37.7563941,-122.4036384
Medical Incident,37.7821781,-122.4599993
Medical Incident,37.78332633,-122.4403249
Medical Incident,37.75449479,-122.4209571
Structure Fire,37.76843814,-122.3974224
Structure Fire,37.78001867,-122.4169262
Alarms,37.78589033,-122.4117257
Alarms,37.78949266,-122.4102695
Medical Incident,37.78347684,-122.4124351
Other,37.756508,-122.406541
Medical Incident,37.71913363,-122.4561897
Medical Incident,37.73200271,-122.390883
Structure Fire,37.73167727,-122.3989941
Medical Incident,37.76560945,-122.4095102
Structure Fire,37.78190429,-122.4173105
Medical Incident,37.75854472,-122.4205068
Medical Incident,37.76532636,-122.4142016
Medical Incident,37.77006294,-122.4502439
Structure Fire,37.78667106,-122.4509263
Medical Incident,37.77339821,-122.4658832
Structure Fire,37.78045784,-122.4286905
Medical Incident,37.78048214,-122.4523933
Medical Incident,37.78491618,-122.41195
Medical Incident,37.77878171,-122.4922327
Medical Incident,37.78628053,-122.4549231
Medical Incident,37.79395409,-122.4083009
Medical Incident,37.78160513,-122.4163363
Medical Incident,37.7969019,-122.4068277
Medical Incident,37.80377754,-122.4275669
Medical Incident,37.78646212,-122.4525711
Medical Incident,37.78121703,-122.4570015
Medical Incident,37.78367395,-122.415073
Medical Incident,37.72693106,-122.4779565
Medical Incident,37.78191397,-122.4130322
Alarms,37.7943459,-122.4002624
Structure Fire,37.78667106,-122.4509263
Medical Incident,37.77506125,-122.4301996
Alarms,37.7459563,-122.4542399
Medical Incident,37.71578775,-122.4316793
Alarms,37.7868893,-122.4492824
Medical Incident,37.77346649,-122.4135469
Alarms,37.75195444,-122.4222319
Elevator / Escalator Rescue,37.79034828,-122.451667
Elevator / Escalator Rescue,37.78305497,-122.4115773
Medical Incident,37.77514707,-122.4192556
Medical Incident,37.79076009,-122.4040307
Medical Incident,37.79765661,-122.4464828
Structure Fire,37.79564935,-122.4132086
Medical Incident,37.78906361,-122.4018031
Alarms,37.79838396,-122.4183555
Outside Fire,37.73956627,-122.4069786
Medical Incident,37.78958038,-122.4128912
Medical Incident,37.75802716,-122.4157717
Medical Incident,37.78835417,-122.3993585
Medical Incident,37.78092685,-122.4136764
Medical Incident,37.78610104,-122.4180881
Citizen Assist / Service Call,37.75120999,-122.481567
Medical Incident,37.75063965,-122.4182879
Citizen Assist / Service Call,37.75536573,-122.4198579
Medical Incident,37.78695245,-122.3985723
Alarms,37.73882143,-122.4856038
Alarms,37.78384277,-122.4227674
Medical Incident,37.72214052,-122.4040481
Medical Incident,37.76491099,-122.4874285
Medical Incident,37.77386178,-122.413046
Traffic Collision,37.7563941,-122.4036384
Medical Incident,37.78423711,-122.4407608
Medical Incident,37.82612913,-122.3704666
Medical Incident,37.78316343,-122.4115993
Alarms,37.7883421,-122.4075755
Structure Fire,37.79564935,-122.4132086
Outside Fire,37.78761253,-122.4058047
Medical Incident,37.74653308,-122.502737
Medical Incident,37.77771244,-122.4127367
Alarms,37.78949266,-122.4102695
Medical Incident,37.79267912,-122.3968535
Medical Incident,37.72181724,-122.4399989
Medical Incident,37.78276323,-122.4274692
Medical Incident,37.79007289,-122.3970833
Medical Incident,37.70891847,-122.4154835
Medical Incident,37.77953108,-122.4135425
Medical Incident,37.77824109,-122.4111848
Medical Incident,37.78137782,-122.433162
Medical Incident,37.73367502,-122.4263912
Medical Incident,37.77708346,-122.4169793
Medical Incident,37.78092685,-122.4136764
Medical Incident,37.8032233,-122.4025805
Medical Incident,37.78646212,-122.4525711
Medical Incident,37.77804533,-122.4124133
Other,37.78531207,-122.4263666
Medical Incident,37.78121703,-122.4570015
Gas Leak (Natural and LP Gases),37.79806278,-122.4240584
Medical Incident,37.78347684,-122.4124351
Medical Incident,37.78430071,-122.4039407
Medical Incident,37.76437321,-122.4174785
Medical Incident,37.78407519,-122.4397528
Alarms,37.78384277,-122.4227674
Medical Incident,37.72422042,-122.4415296
Medical Incident,37.7702452,-122.425669
Medical Incident,37.77006294,-122.4502439
Medical Incident,37.76752339,-122.4190793
Alarms,37.78086621,-122.4288032
Medical Incident,37.71433481,-122.4920479
Medical Incident,37.76871427,-122.4533763
Traffic Collision,37.79573711,-122.4234131
Traffic Collision,37.75936549,-122.4069469
Structure Fire,37.78071918,-122.4153156
Structure Fire,37.79564935,-122.4132086
Other,37.77689454,-122.4919581
Structure Fire,37.74823739,-122.4091747
Medical Incident,37.7894751,-122.4104062
Traffic Collision,37.78202549,-122.4848743
Medical Incident,37.78808219,-122.4100569
Structure Fire,37.78667106,-122.4509263
Medical Incident,37.78773569,-122.4183467
Structure Fire,37.74823739,-122.4091747
Medical Incident,37.79282365,-122.3970342
Medical Incident,37.78191397,-122.4130322
Medical Incident,37.75779863,-122.4432165
Medical Incident,37.78611721,-122.4198542
Medical Incident,37.77922305,-122.4825913
Medical Incident,37.78399834,-122.4177311
Medical Incident,37.80843502,-122.4107742
Structure Fire,37.79564935,-122.4132086
Medical Incident,37.79200914,-122.4012743
Medical Incident,37.72251889,-122.3941441
Medical Incident,37.72641501,-122.4233171
Gas Leak (Natural and LP Gases),37.79806278,-122.4240584
Medical Incident,37.72615174,-122.3955539
Medical Incident,37.78508672,-122.4078439
Medical Incident,37.77386178,-122.413046
Traffic Collision,37.77769966,-122.4046055
Medical Incident,37.78122345,-122.4089281
Structure Fire,37.78512851,-122.4144554
Alarms,37.7459563,-122.4542399
Medical Incident,37.73552759,-122.3937592
Medical Incident,37.77953108,-122.4135425
Alarms,37.78086621,-122.4288032
Citizen Assist / Service Call,37.78600483,-122.3950773
Medical Incident,37.78191397,-122.4130322
Medical Incident,37.72797951,-122.4200632
Structure Fire,37.74823739,-122.4091747
Alarms,37.79128831,-122.430103
Medical Incident,37.79942636,-122.405808
Medical Incident,37.73367502,-122.4263912
Structure Fire,37.73167727,-122.3989941
Medical Incident,37.78351007,-122.4053955
Alarms,37.79858186,-122.4760378
Medical Incident,37.73606117,-122.4244663
Medical Incident,37.77346649,-122.4135469
Structure Fire,37.78512851,-122.4144554
Structure Fire,37.79564935,-122.4132086
Structure Fire,37.79564935,-122.4132086
Medical Incident,37.78295349,-122.4132437
Medical Incident,37.73306872,-122.4488734
Structure Fire,37.79049499,-122.4087846
Medical Incident,37.75700844,-122.4335197
Medical Incident,37.77803651,-122.4154291
Medical Incident,37.79395409,-122.4083009
Gas Leak (Natural and LP Gases),37.76347833,-122.4130198
Medical Incident,37.74427305,-122.4892102
Structure Fire,37.78667106,-122.4509263
Structure Fire,37.80086616,-122.4354272
Structure Fire,37.79564935,-122.4132086
Medical Incident,37.75362875,-122.3955231
Medical Incident,37.76972086,-122.4179492
Medical Incident,37.78246842,-122.4485906
Structure Fire,37.78512851,-122.4144554
Medical Incident,37.77506125,-122.4301996
Alarms,37.76645441,-122.3973857
Medical Incident,37.79267912,-122.3968535
Citizen Assist / Service Call,37.75120999,-122.481567
Medical Incident,37.78714914,-122.409874
Medical Incident,37.78351007,-122.4053955
Medical Incident,37.78332633,-122.4403249
Medical Incident,37.78270457,-122.4903669
Medical Incident,37.72181724,-122.4399989
Alarms,37.79463342,-122.4324651
Medical Incident,37.77762424,-122.3999811
Medical Incident,37.7459563,-122.4542399
Medical Incident,37.78367395,-122.415073
Medical Incident,37.72492895,-122.4606961
Medical Incident,37.76267071,-122.435188
Structure Fire,37.74823739,-122.4091747
Medical Incident,37.76450761,-122.4286651
Medical Incident,37.78161679,-122.3890918
Electrical Hazard,37.78743816,-122.4454022
Alarms,37.78255641,-122.4380319
Alarms,37.71021741,-122.4669548
Medical Incident,37.75011174,-122.4608192
Medical Incident,37.76423612,-122.4196598
Medical Incident,37.72492895,-122.4606961
Medical Incident,37.7702452,-122.425669
Medical Incident,37.73774574,-122.4324981
Structure Fire,37.79049499,-122.4087846
Alarms,37.78926495,-122.4120491
Medical Incident,37.78680075,-122.3904572
Medical Incident,37.72507354,-122.3877056
Medical Incident,37.7875045,-122.4141637
Medical Incident,37.78191397,-122.4130322
Medical Incident,37.7142355,-122.4648496
Medical Incident,37.76495166,-122.4319376
Medical Incident,37.7169306,-122.4411883
Medical Incident,37.7978488,-122.4449728
Medical Incident,37.78326039,-122.4183662
Medical Incident,37.78294352,-122.4199884
Medical Incident,37.71273687,-122.4103304
Alarms,37.7943459,-122.4002624
Medical Incident,37.77000761,-122.4469338
Alarms,37.78589033,-122.4117257
Medical Incident,37.78034755,-122.406488
Medical Incident,37.76080169,-122.4355523
Medical Incident,37.73376227,-122.4175193
Medical Incident,37.71913363,-122.4561897
Medical Incident,37.77432529,-122.4171041
Medical Incident,37.7657833,-122.4075342
Structure Fire,37.79049499,-122.4087846
Medical Incident,37.78332633,-122.4403249
Structure Fire,37.79564935,-122.4132086
Structure Fire,37.78667106,-122.4509263
Medical Incident,37.71226467,-122.4729324
Structure Fire,37.78512851,-122.4144554
Medical Incident,37.78100938,-122.4858074
Structure Fire,37.79049499,-122.4087846
Medical Incident,37.8083718,-122.4149943
Medical Incident,37.76049101,-122.3885564
Structure Fire,37.73167727,-122.3989941
Medical Incident,37.7821781,-122.4599993
Structure Fire,37.73167727,-122.3989941
Alarms,37.78916563,-122.4313629
Medical Incident,37.71578775,-122.4316793
Medical Incident,37.76178483,-122.4350137
Medical Incident,37.80011419,-122.417608
Medical Incident,37.78778674,-122.4030709
Medical Incident,37.78401492,-122.4175942
Alarms,37.76645441,-122.3973857
Medical Incident,37.76437321,-122.4174785
Alarms,37.80132513,-122.4534982
Medical Incident,37.72422042,-122.4415296
Medical Incident,37.74083771,-122.4278348
Medical Incident,37.77600992,-122.4128894
Medical Incident,37.78086621,-122.4288032
Medical Incident,37.78012504,-122.4454402
Alarms,37.78480739,-122.4136154
Structure Fire,37.80086616,-122.4354272
Medical Incident,37.78409104,-122.4117844
Structure Fire,37.79091998,-122.4325617
Medical Incident,37.73336134,-122.4038843
Medical Incident,37.72797274,-122.3818681
Structure Fire,37.76183586,-122.4193593
Medical Incident,37.74846355,-122.4173831
Medical Incident,37.79851107,-122.4097691
Medical Incident,37.78926432,-122.4013755
Medical Incident,37.78161679,-122.3890918
Medical Incident,37.7903193,-122.4231629
Alarms,37.76214403,-122.4215515
Medical Incident,37.7894751,-122.4104062
Medical Incident,37.78443959,-122.4591582
Alarms,37.78384277,-122.4227674
Alarms,37.78255641,-122.4380319
Medical Incident,37.7969019,-122.4068277
Medical Incident,37.82612913,-122.3704666
Medical Incident,37.73376227,-122.4175193
Medical Incident,37.77604635,-122.4112888
Medical Incident,37.78443959,-122.4591582
Medical Incident,37.78207307,-122.4122207
Medical Incident,37.75128321,-122.4352
Structure Fire,37.79564935,-122.4132086
Medical Incident,37.78161679,-122.3890918
Medical Incident,37.75011174,-122.4608192
Smoke Investigation (Outside),37.77901376,-122.5083007
Medical Incident,37.79053181,-122.4039142
Medical Incident,37.77295176,-122.4280904
Medical Incident,37.73064079,-122.4308986
Medical Incident,37.73774574,-122.4324981
Medical Incident,37.78720986,-122.4476415
Medical Incident,37.72296657,-122.4447466
Structure Fire,37.79049499,-122.4087846
Structure Fire,37.73167727,-122.3989941
Medical Incident,37.71273687,-122.4103304
Medical Incident,37.7169306,-122.4411883
Medical Incident,37.78233759,-122.4138914
