final_priority,latitude,longitude
2,37.78160513,-122.4163363
2,37.79459435,-122.4214252
2,37.7731448,-122.3914729
3,37.73038988,-122.4297938
3,37.78513998,-122.454627
3,37.72380521,-122.4733271
3,37.78500949,-122.4187138
2,37.77256476,-122.4305998
2,37.74528493,-122.488673
3,37.80558464,-122.4119727
3,37.7159003,-122.4365914
3,37.75170473,-122.4274374
3,37.71100291,-122.4125613
3,37.78947882,-122.4145611
2,37.77693145,-122.3993081
3,37.70976253,-122.449675
3,37.78428162,-122.4046146
3,37.80702731,-122.4138125
3,37.7249573,-122.4346713
3,37.73527383,-122.3914135
3,37.73490503,-122.3863042
3,37.79633525,-122.4005152
3,37.76803165,-122.4474482
3,37.74983632,-122.4182805
3,37.78703795,-122.418271
3,37.75355162,-122.4354147
2,37.78133406,-122.3990275
3,37.78347684,-122.4124351
2,37.77938258,-122.4184844
3,37.78646212,-122.4525711
3,37.78194927,-122.4062724
2,37.76177683,-122.4351517
3,37.79832933,-122.4070475
2,37.77492583,-122.4941052
3,37.76274366,-122.4217477
2,37.72569336,-122.4522897
2,37.75427946,-122.3987187
3,37.75730761,-122.4066198
3,37.76141313,-122.4272205
3,37.78594273,-122.4189026
2,37.77605471,-122.469363
2,37.80482602,-122.4089465
3,37.78701079,-122.399975
3,37.72518652,-122.4616735
2,37.73966373,-122.419334
3,37.75144383,-122.4182976
3,37.78906361,-122.4018031
3,37.7866625,-122.4291682
3,37.7124692,-122.4147903
3,37.79411691,-122.3965564
3,37.7826425,-122.4078327
3,37.7614343,-122.4464767
2,37.78086621,-122.4288032
3,37.78537343,-122.4590871
3,37.7731448,-122.3914729
3,37.75685706,-122.4085063
3,37.79809081,-122.4087818
2,37.74947846,-122.4028663
3,37.764438,-122.4163764
3,37.77871943,-122.4147412
2,37.78086621,-122.4288032
2,37.71882359,-122.4004234
2,37.78086621,-122.4288032
2,37.78047851,-122.4125123
2,37.76930364,-122.4426108
3,37.78691269,-122.4097562
2,37.78114586,-122.409026
3,37.78916078,-122.4161834
3,37.78701079,-122.399975
3,37.78802055,-122.4260616
3,37.7159003,-122.4365914
3,37.78495388,-122.4279889
2,37.74122196,-122.495915
3,37.78022582,-122.4815157
3,37.798714,-122.4096183
3,37.80630033,-122.4119774
3,37.76544761,-122.4131052
3,37.78326369,-122.4070512
2,37.73820364,-122.4795909
3,37.78916078,-122.4161834
2,37.77055159,-122.3903144
2,37.71710621,-122.4297477
3,37.78703795,-122.418271
3,37.77591187,-122.4184636
3,37.79633525,-122.4005152
3,37.77879789,-122.4225207
3,37.77803651,-122.4154291
3,37.78906361,-122.4018031
2,37.71554505,-122.4736299
3,37.77021017,-122.445345
2,37.78284503,-122.4132218
2,37.78225009,-122.4112686
3,37.78288067,-122.4670997
2,37.76464569,-122.4263817
3,37.78326369,-122.4070512
3,37.70976253,-122.449675
3,37.77021017,-122.445345
2,37.71550095,-122.4374859
3,37.79494605,-122.4291559
3,37.76410441,-122.421878
3,37.79494605,-122.4291559
2,37.78574399,-122.405831
3,37.78420567,-122.4076127
3,37.77871943,-122.4147412
3,37.77021017,-122.445345
3,37.79804495,-122.3963671
2,37.78967095,-122.4196571
3,37.77650804,-122.4144578
3,37.78646212,-122.4525711
3,37.73589457,-122.3910721
3,37.71100291,-122.4125613
2,37.78153743,-122.4095183
3,37.75685706,-122.4085063
3,37.80229288,-122.4100915
3,37.73527383,-122.3914135
3,37.75370309,-122.4208121
2,37.76930364,-122.4426108
3,37.72925248,-122.3824576
2,37.77019846,-122.3895783
2,37.7479927,-122.4054236
3,37.77732776,-122.3930886
3,37.79804495,-122.3963671
2,37.78703795,-122.418271
3,37.70907112,-122.4476739
3,37.77654089,-122.4175015
3,37.73490503,-122.3863042
3,37.78371764,-122.4378479
3,37.78469892,-122.4135935
2,37.76091495,-122.4470238
3,37.79494605,-122.4291559
3,37.76661195,-122.4046178
3,37.773389,-122.413645
3,37.78132126,-122.3958435
3,37.78225009,-122.4112686
3,37.78191397,-122.4130322
3,37.78958038,-122.4128912
3,37.77542071,-122.4034048
2,37.71948129,-122.4078044
3,37.72380521,-122.4733271
3,37.70907112,-122.4476739
3,37.7837893,-122.4092663
3,37.77526033,-122.4098209
2,37.76827365,-122.4199815
3,37.77953108,-122.4135425
3,37.80765362,-122.4089203
3,37.78646212,-122.4525711
2,37.71947658,-122.3969544
3,37.75170473,-122.4274374
3,37.77964754,-122.411386
3,37.77078768,-122.4004626
3,37.7963021,-122.4044122
3,37.7826425,-122.4078327
3,37.76227017,-122.4194705
2,37.78990913,-122.4069759
3,37.78537343,-122.4590871
2,37.71191456,-122.4160003
3,37.7677331,-122.415607
3,37.77964754,-122.411386
3,37.76095474,-122.4339036
3,37.78420567,-122.4076127
3,37.71872229,-122.3891183
3,37.76141313,-122.4272205
3,37.77475978,-122.4164573
3,37.76494911,-122.4432025
3,37.75685706,-122.4085063
3,37.7971786,-122.4101446
2,37.72569336,-122.4522897
2,37.75376274,-122.4043548
3,37.7124692,-122.4147903
3,37.78116831,-122.4348057
3,37.77404134,-122.423188
2,37.77778137,-122.4215417
3,37.7850961,-122.4127588
2,37.77064086,-122.4047002
3,37.82403385,-122.376458
2,37.74678928,-122.4186946
3,37.78202427,-122.4011597
2,37.75309998,-122.4175009
3,37.78636079,-122.4156169
3,37.77650804,-122.4144578
3,37.80860234,-122.4157858
3,37.73408651,-122.4340661
2,37.7618327,-122.4317555
2,37.75427946,-122.3987187
3,37.79862378,-122.4606347
2,37.71992743,-122.389459
2,37.78140315,-122.477238
3,37.80826332,-122.4149725
3,37.7875045,-122.4141637
3,37.78208745,-122.4308556
3,37.79006977,-122.4001732
3,37.78703795,-122.418271
3,37.79804495,-122.3963671
2,37.78387236,-122.4201755
2,37.76177683,-122.4351517
3,37.75144383,-122.4182976
2,37.74846355,-122.4173831
3,37.764438,-122.4163764
2,37.80024835,-122.4319143
3,37.77644931,-122.5017345
3,37.72993469,-122.3977444
2,37.7800525,-122.4097738
3,37.78594273,-122.4189026
3,37.78630722,-122.4052948
3,37.72993469,-122.3977444
2,37.72385901,-122.4556159
3,37.78116831,-122.4348057
3,37.78947882,-122.4145611
3,37.78004215,-122.428636
2,37.8003155,-122.4102065
3,37.71214951,-122.4171412
3,37.77858957,-122.4116262
3,37.78092669,-122.4108704
2,37.7731448,-122.3914729
2,37.78211092,-122.4156679
3,37.79832933,-122.4070475
3,37.78781816,-122.4083826
3,37.79380339,-122.4390417
3,37.74917218,-122.4159546
3,37.78691269,-122.4097562
2,37.79459435,-122.4214252
2,37.77273891,-122.4483313
3,37.78305906,-122.4157199
3,37.72992738,-122.3903141
2,37.77465348,-122.4051182
3,37.73485505,-122.3794869
3,37.76799245,-122.3943915
2,37.80482602,-122.4089465
3,37.7702452,-122.425669
3,37.73527383,-122.3914135
3,37.77871943,-122.4147412
3,37.78075775,-122.4913021
2,37.78140315,-122.477238
3,37.72238833,-122.4277819
3,37.79862378,-122.4606347
3,37.7459563,-122.4542399
2,37.77066726,-122.4455084
3,37.77319006,-122.418237
3,37.78288067,-122.4670997
3,37.77021017,-122.445345
2,37.78387236,-122.4201755
3,37.72848944,-122.4299954
2,37.77346649,-122.4135469
2,37.77011145,-122.4200083
2,37.78114586,-122.409026
2,37.77883232,-122.4156425
3,37.79494605,-122.4291559
3,37.78326369,-122.4070512
3,37.76429934,-122.4185514
3,37.75144383,-122.4182976
2,37.76103144,-122.4193516
3,37.80765362,-122.4089203
3,37.80229288,-122.4100915
3,37.77633827,-122.4029965
3,37.78537343,-122.4590871
2,37.77064086,-122.4047002
3,37.75376855,-122.487183
2,37.78366898,-122.4109266
3,37.76799245,-122.3943915
2,37.79459435,-122.4214252
2,37.78479798,-122.4396639
3,37.73527383,-122.3914135
2,37.77851883,-122.4143932
3,37.72218522,-122.3987437
3,37.82403385,-122.376458
2,37.77762424,-122.3999811
2,37.78640702,-122.4084995
3,37.77708346,-122.4169793
3,37.75242395,-122.4752764
2,37.78492113,-122.4160974
2,37.73820364,-122.4795909
3,37.77250432,-122.442378
2,37.79057826,-122.4206874
2,37.72204865,-122.4368679
2,37.78160513,-122.4163363
3,37.78288067,-122.4670997
3,37.77319006,-122.418237
2,37.72903103,-122.4189314
2,37.78241829,-122.4038696
3,37.7971786,-122.4101446
2,37.7800525,-122.4097738
3,37.78186545,-122.4142853
3,37.78065583,-122.4723123
2,37.78284503,-122.4132218
2,37.73425457,-122.416298
3,37.76792693,-122.4482697
2,37.7881859,-122.40012
3,37.7971786,-122.4101446
3,37.78420567,-122.4076127
3,37.72518652,-122.4616735
2,37.75789544,-122.4179573
3,37.73436801,-122.3907055
3,37.78439649,-122.4169005
3,37.77953108,-122.4135425
3,37.78971338,-122.4416302
3,37.7124692,-122.4147903
2,37.80013832,-122.4420227
3,37.78086621,-122.4288032
2,37.78126936,-122.4331401
2,37.77605471,-122.469363
3,37.77803651,-122.4154291
3,37.79494605,-122.4291559
2,37.7861514,-122.4172576
3,37.79006977,-122.4001732
2,37.78976143,-122.4048144
2,37.78922561,-122.408595
3,37.77091334,-122.420305
3,37.80826332,-122.4149725
3,37.78383444,-122.4129305
2,37.78976143,-122.4048144
3,37.7861514,-122.4172576
3,37.79503626,-122.3966105
3,37.78380692,-122.4192504
3,37.7614343,-122.4464767
3,37.7963021,-122.4044122
3,37.78191397,-122.4130322
3,37.79447972,-122.3947476
3,37.78647953,-122.4047244
2,37.78981,-122.4338001
3,37.79494605,-122.4291559
2,37.78133406,-122.3990275
2,37.72158648,-122.4421337
2,37.72061959,-122.430844
3,37.77654089,-122.4175015
3,37.78283615,-122.4175021
2,37.75100329,-122.5074162
3,37.78691269,-122.4097562
3,37.76924706,-122.4269556
2,37.72569336,-122.4522897
3,37.72274665,-122.43296
3,37.77710453,-122.3927504
2,37.78611721,-122.4198542
3,37.73234235,-122.3862804
3,37.75029859,-122.386096
3,37.76448783,-122.4074197
3,37.7906704,-122.4051814
3,37.77716795,-122.4263373
3,37.77858957,-122.4116262
2,37.7911188,-122.416758
3,37.77564966,-122.3998197
3,37.78698104,-122.4300053
2,37.76544761,-122.4131052
2,37.79375456,-122.3955836
3,37.7639586,-122.4668431
3,37.77021017,-122.445345
3,37.70946138,-122.4374764
3,37.7659078,-122.4561869
2,37.7810766,-122.4044037
2,37.76953227,-122.4469077
3,37.72989604,-122.4561633
3,37.72518652,-122.4616735
3,37.77771244,-122.4127367
2,37.73925863,-122.4980627
2,37.75130373,-122.4340895
3,37.73002139,-122.428328
2,37.74546769,-122.4845284
3,37.76959271,-122.4166885
3,37.72989604,-122.4561633
3,37.77671905,-122.4586117
3,37.76235475,-122.4373424
3,37.71772407,-122.4379448
2,37.77744083,-122.4256194
3,37.78575696,-122.4248411
3,37.79053181,-122.4039142
3,37.76278269,-122.431141
3,37.71722305,-122.3911499
3,37.77021017,-122.445345
3,37.71722305,-122.3911499
3,37.76559292,-122.4740453
2,37.77762424,-122.3999811
2,37.78002149,-122.4321144
3,37.77983587,-122.4142965
3,37.78061684,-122.4165623
3,37.77729986,-122.4196936
3,37.77068484,-122.4453718
3,37.72989604,-122.4561633
3,37.78409104,-122.4117844
3,37.76209916,-122.4149986
2,37.78139813,-122.4092454
3,37.76235475,-122.4373424
2,37.74093462,-122.5023423
3,37.72989604,-122.4561633
2,37.78298966,-122.445995
3,37.77578731,-122.3933551
3,37.72492895,-122.4606961
2,37.78377752,-122.4176186
2,37.72584109,-122.4788651
2,37.80655463,-122.4137867
3,37.74936982,-122.4126872
3,37.78611721,-122.4198542
3,37.78255696,-122.4163494
3,37.73661445,-122.4357995
2,37.71089197,-122.4205402
3,37.78010742,-122.4630743
2,37.77247753,-122.3895185
3,37.7257686,-122.413836
3,37.76450936,-122.4525694
3,37.78456014,-122.407337
2,37.75834826,-122.440442
3,37.75969331,-122.414835
2,37.77762424,-122.3999811
3,37.78061684,-122.4165623
3,37.76235475,-122.4373424
2,37.7306107,-122.4758628
3,37.72839657,-122.3819014
2,37.74816569,-122.4182212
2,37.7615844,-122.4225879
3,37.78735926,-122.4082267
3,37.76178483,-122.4350137
3,37.74816569,-122.4182212
2,37.72022612,-122.3933938
3,37.7850501,-122.4343283
2,37.76463158,-122.4059515
3,37.74462523,-122.4103456
3,37.77797226,-122.4223539
3,37.75969331,-122.414835
2,37.77805293,-122.4578305
2,37.76140516,-122.5048531
2,37.77599866,-122.4180043
3,37.73234235,-122.3862804
2,37.76463158,-122.4059515
2,37.77975861,-122.4707113
2,37.78086621,-122.4288032
3,37.71772407,-122.4379448
3,37.77961924,-122.4310816
3,37.78061684,-122.4165623
2,37.76908277,-122.4133535
3,37.73661445,-122.4357995
3,37.75762161,-122.4100626
2,37.7810766,-122.4044037
3,37.78409104,-122.4117844
3,37.79503404,-122.3997284
3,37.78575696,-122.4248411
3,37.75995363,-122.4371836
2,37.78091754,-122.4637333
3,37.77671905,-122.4586117
3,37.77533224,-122.3972063
2,37.74429281,-122.4390916
3,37.72662597,-122.4498792
3,37.74556671,-122.4511557
3,37.7797358,-122.5104762
3,37.71722305,-122.3911499
3,37.77863204,-122.4317632
3,37.78563178,-122.4137826
3,37.78409104,-122.4117844
3,37.77021017,-122.445345
3,37.78139813,-122.4092454
3,37.76235475,-122.4373424
3,37.76448783,-122.4074197
3,37.71772407,-122.4379448
3,37.77983587,-122.4142965
3,37.74716935,-122.4370084
3,37.72186421,-122.4429941
3,37.73099183,-122.4839775
3,37.78537265,-122.4313664
3,37.78901634,-122.4102424
3,37.77961924,-122.4310816
3,37.76593633,-122.4309626
3,37.7817668,-122.441376
2,37.74093462,-122.5023423
3,37.7422802,-122.4226218
3,37.77771244,-122.4127367
3,37.70976253,-122.449675
3,37.73796045,-122.4463216
3,37.76209916,-122.4149986
2,37.77406165,-122.4376106
3,37.72492895,-122.4606961
3,37.77865785,-122.4165803
3,37.77771244,-122.4127367
2,37.77853962,-122.417393
3,37.80680624,-122.4113088
3,37.79900403,-122.4417952
2,37.77762424,-122.3999811
3,37.77346649,-122.4135469
3,37.71772407,-122.4379448
3,37.77555491,-122.4404673
2,37.7224527,-122.4513127
2,37.78594197,-122.4080127
3,37.79053181,-122.4039142
3,37.7257686,-122.413836
3,37.77983587,-122.4142965
3,37.78640961,-122.4080362
3,37.78234047,-122.4037719
3,37.79804495,-122.3963671
3,37.72989604,-122.4561633
3,37.73181989,-122.4054121
3,37.77578731,-122.3933551
3,37.78316343,-122.4115993
3,37.78796309,-122.4034918
3,37.7731448,-122.3914729
3,37.76235475,-122.4373424
3,37.74886112,-122.4120878
2,37.76937726,-122.4295114
3,37.785233,-122.4103296
3,37.79804495,-122.3963671
3,37.70900271,-122.4437812
3,37.77983587,-122.4142965
3,37.78418176,-122.4144042
3,37.79053181,-122.4039142
2,37.76453932,-122.4290517
3,37.78611721,-122.4198542
3,37.74936982,-122.4126872
2,37.79582371,-122.4082532
3,37.77865785,-122.4165803
3,37.77533224,-122.3972063
2,37.80764239,-122.4199036
3,37.78640961,-122.4080362
3,37.80680624,-122.4113088
3,37.77983587,-122.4142965
3,37.76505134,-122.419669
2,37.78911819,-122.3984889
2,37.77762424,-122.3999811
3,37.78491618,-122.41195
3,37.76422501,-122.4341996
3,37.74812528,-122.4202788
2,37.75819287,-122.4437822
2,37.78316343,-122.4115993
3,37.71076469,-122.3907928
3,37.76160592,-122.4791362
2,37.77779031,-122.4128343
3,37.73103715,-122.3907271
3,37.78008594,-122.3975017
3,37.78366898,-122.4109266
2,37.77527206,-122.4159082
2,37.7224527,-122.4513127
2,37.77599866,-122.4180043
3,37.7301191,-122.3873152
3,37.77744083,-122.4256194
3,37.78479798,-122.4396639
3,37.78651673,-122.4190168
2,37.76478345,-122.4241027
2,37.73925863,-122.4980627
2,37.77916742,-122.4063464
3,37.77346649,-122.4135469
3,37.78418176,-122.4144042
3,37.76235475,-122.4373424
2,37.77564547,-122.4124325
3,37.73585083,-122.503062
3,37.7584863,-122.4223854
3,37.78575696,-122.4248411
3,37.73103715,-122.3907271
3,37.77128553,-122.4132043
2,37.79028274,-122.4340468
2,37.77883232,-122.4156425
2,37.72146066,-122.3922794
3,37.76950326,-122.4504526
2,37.78091754,-122.4637333
2,37.78429938,-122.4101413
2,37.77527206,-122.4159082
3,37.7732974,-122.4281628
3,37.7906704,-122.4051814
3,37.7837893,-122.4092663
3,37.80680624,-122.4113088
3,37.79256247,-122.4404884
3,37.78537265,-122.4313664
3,37.80789213,-122.4106851
2,37.73855949,-122.4302085
3,37.77716795,-122.4263373
2,37.73038383,-122.4085721
3,37.71856834,-122.4385086
2,37.8032233,-122.4025805
2,37.77281543,-122.4159836
2,37.78848964,-122.4219486
2,37.78276323,-122.4274692
2,37.77956691,-122.3980599
3,37.76160592,-122.4791362
2,37.7810766,-122.4044037
3,37.79053181,-122.4039142
3,37.77422338,-122.4367866
2,37.77973891,-122.4071595
2,37.74709475,-122.4900128
3,37.72989604,-122.4561633
3,37.78034755,-122.406488
3,37.78298351,-122.4066986
3,37.78316343,-122.4115993
3,37.78957969,-122.4365068
3,37.73879098,-122.4679487
3,37.73002139,-122.428328
2,37.77240379,-122.4542524
2,37.78611721,-122.4198542
3,37.77815444,-122.4468748
2,37.78160513,-122.4163363
2,37.76930364,-122.4426108
3,37.76955576,-122.3918953
3,37.73929811,-122.4094634
3,37.8080501,-122.4098773
3,37.7422802,-122.4226218
2,37.76306283,-122.4352914
2,37.76917837,-122.4335722
3,37.7797358,-122.5104762
3,37.76593633,-122.4309626
3,37.72919356,-122.3740024
2,37.76930364,-122.4426108
3,37.78708179,-122.4258678
3,37.75476888,-122.5081804
3,37.78176159,-122.4110582
2,37.7696026,-122.4263094
3,37.77208039,-122.4457167
3,37.77128553,-122.4132043
2,37.75742155,-122.4679269
3,37.8080501,-122.4098773
2,37.7197791,-122.3909852
3,37.76932618,-122.4527123
3,37.74716935,-122.4370084
3,37.76701211,-122.4231523
3,37.78925337,-122.4229472
2,37.76897127,-122.4479897
2,37.78538567,-122.4082489
3,37.80789213,-122.4106851
3,37.78708179,-122.4258678
3,37.74817255,-122.458695
3,37.78298351,-122.4066986
2,37.73078874,-122.4283899
3,37.71872229,-122.3891183
3,37.76035116,-122.4638396
3,37.72662597,-122.4498792
3,37.71772407,-122.4379448
2,37.79413509,-122.3964199
2,37.78394291,-122.4129524
3,37.75762936,-122.5056621
2,37.74812536,-122.4589638
2,37.79633525,-122.4005152
2,37.78528576,-122.4030483
2,37.71089197,-122.4205402
2,37.75453632,-122.4711161
3,37.76422501,-122.4341996
3,37.74815469,-122.4054991
2,37.73071037,-122.3755797
3,37.74817255,-122.458695
2,37.77729986,-122.4196936
3,37.71076469,-122.3907928
3,37.77966604,-122.4137112
2,37.76140516,-122.5048531
3,37.71226467,-122.4729324
3,37.76474784,-122.4716647
2,37.75730761,-122.4066198
2,37.73038383,-122.4085721
3,37.78796309,-122.4034918
2,37.78294352,-122.4199884
2,37.74812536,-122.4589638
3,37.75995363,-122.4371836
3,37.78367395,-122.415073
3,37.71402646,-122.471722
3,37.70976253,-122.449675
3,37.71772407,-122.4379448
2,37.79670734,-122.3981862
2,37.75563411,-122.4154733
3,37.71872229,-122.3891183
3,37.77848748,-122.4258308
3,37.70946138,-122.4374764
3,37.76235475,-122.4373424
2,37.78494314,-122.4569574
3,37.77771244,-122.4127367
2,37.72394717,-122.4438486
3,37.77797709,-122.409387
2,37.75269564,-122.4902664
3,37.75248731,-122.4042335
3,37.70900271,-122.4437812
3,37.76979785,-122.4485788
3,37.77983587,-122.4142965
2,37.76908277,-122.4133535
2,37.76972086,-122.4179492
3,37.76690348,-122.3890991
3,37.77021017,-122.445345
2,37.73942842,-122.4354004
3,37.75762161,-122.4100626
3,37.78176159,-122.4110582
3,37.7856858,-122.4213933
3,37.78139813,-122.4092454
3,37.7301191,-122.3873152
2,37.80867276,-122.412587
2,37.74546769,-122.4845284
2,37.72863829,-122.3873236
3,37.73559703,-122.4019666
3,37.75762161,-122.4100626
2,37.7101335,-122.444392
2,37.78611721,-122.4198542
3,37.78034755,-122.406488
3,37.74816569,-122.4182212
3,37.72728646,-122.3699543
3,37.7856858,-122.4213933
3,37.77633827,-122.4029965
